customer_id,age,income,spending_score,website_version,purchase,loan_default,churn
3049,52,97850,53,A,0,0,0
3050,23,22365,33,A,0,0,0
3051,56,117553,87,B,0,0,0
3052,40,117662,73,A,0,0,0
3053,42,63372,6,A,0,0,1
3054,60,64134,62,B,0,0,0
3055,36,57823,66,B,0,0,1
3056,22,91158,9,A,0,0,0
3057,28,116076,67,A,0,1,0
3058,29,21949,16,B,0,0,1
3059,27,69396,89,B,0,0,0
3060,25,51912,88,A,0,0,0
3061,41,76947,93,A,0,0,0
3062,45,117697,55,B,0,0,0
3063,58,64387,40,A,1,0,0
3064,53,83965,26,B,0,0,0
3065,54,36508,38,B,0,0,0
3066,38,65592,35,B,1,0,0
3067,25,21919,87,A,0,0,0
3068,26,62595,68,A,0,0,0
3069,64,29617,59,B,0,0,0
3070,32,95268,14,B,0,0,0
3071,63,53298,47,B,0,0,0
3072,57,26929,71,B,0,0,0
3073,35,34456,72,A,0,0,1
3074,59,106676,42,B,0,0,0
3075,37,103721,51,B,0,0,1
3076,23,57924,19,B,0,0,0
3077,29,44240,66,A,0,0,1
3078,19,107381,47,B,0,0,0
3079,24,29228,65,B,0,0,1
3080,33,41686,42,B,0,0,0
3081,20,31920,38,B,0,0,0
3082,62,27432,13,B,0,1,0
3083,20,83575,44,A,0,0,0
3084,44,91725,24,A,0,0,0
3085,60,113575,96,A,0,0,0
3086,57,53910,30,B,0,0,0
3087,55,50226,70,B,0,0,1
3088,50,93150,38,A,0,0,0
3089,45,79099,97,B,0,0,0
3090,18,106760,23,A,0,1,1
3091,25,38013,74,B,0,0,0
3092,54,41446,57,A,0,0,0
3093,49,90375,79,A,0,0,0
3094,60,82509,23,B,0,0,0
3095,54,115739,36,B,0,0,0
3096,21,20557,57,A,0,1,0
3097,47,50666,1,A,0,0,0
3098,23,57389,72,B,0,1,0
3099,63,67700,3,A,1,0,0
3100,36,119143,14,B,0,0,0
3101,49,44578,81,A,0,0,0
3102,26,94779,34,B,0,0,0
3103,29,29596,70,B,0,0,0
3104,28,77500,69,B,0,0,0
3105,63,92534,51,A,0,0,0
3106,33,30129,29,B,0,0,0
3107,18,83394,99,B,0,0,1
3108,62,86046,82,B,0,0,0
3109,38,31596,48,A,0,0,0
3110,47,85355,94,B,0,0,0
3111,30,32974,79,B,0,0,0
3112,51,86673,79,B,0,0,0
3113,21,113433,16,B,0,0,0
3114,45,90202,57,B,1,1,0
3115,55,94442,97,A,0,0,1
3116,48,41818,10,B,0,0,1
3117,44,63246,19,B,0,0,0
3118,22,75598,67,A,0,0,0
3119,42,22654,36,A,0,0,1
3120,20,53758,4,A,0,0,0
3121,50,44204,75,A,0,1,0
3122,21,54928,33,B,0,1,0
3123,42,73609,28,A,0,0,0
3124,37,50552,96,B,0,0,0
3125,51,30336,80,A,0,0,0
3126,43,67037,9,A,0,0,0
3127,22,36206,75,B,0,0,1
3128,52,54831,6,A,0,0,0
3129,45,63563,49,A,0,0,0
3130,46,38361,91,B,0,0,0
3131,26,61335,76,A,0,0,0
3132,55,94469,22,A,0,0,0
3133,23,45816,48,A,0,0,0
3134,36,35619,21,B,0,0,0
3135,61,112479,33,B,0,0,0
3136,28,46819,81,B,0,0,1
3137,19,31741,56,B,0,0,0
3138,64,28798,29,B,0,0,0
3139,61,45143,53,A,0,0,1
3140,61,69695,40,B,0,0,0
3141,26,52747,74,A,0,0,1
3142,38,119187,18,B,0,0,1
3143,41,41182,47,A,0,0,0
3144,51,29415,13,B,0,0,0
3145,39,31085,27,B,0,0,0
3146,20,35008,62,A,0,0,0
3147,29,107638,74,A,0,0,0
3148,45,38452,96,A,0,0,0
3149,47,84075,45,A,0,0,0
3150,43,28120,3,B,0,0,0
3151,38,84385,22,A,0,0,0
3152,45,93356,27,A,0,0,0
3153,43,38170,55,B,0,1,1
3154,50,36259,67,A,0,0,1
3155,38,42099,33,A,0,0,0
3156,52,29649,2,A,0,0,0
3157,51,115791,75,B,0,1,0
3158,58,79258,46,A,0,0,0
3159,64,61037,74,B,1,1,0
3160,35,31805,33,A,0,0,0
3161,28,63147,58,B,0,0,0
3162,40,94280,7,B,0,0,0
3163,39,66053,15,A,0,0,0
3164,34,117841,26,A,0,0,1
3165,22,111393,11,A,0,0,0
3166,61,96215,38,A,0,0,0
3167,28,115365,27,A,0,0,1
3168,47,30985,7,A,0,0,1
3169,32,113823,1,B,1,0,0
3170,44,32391,74,B,0,0,0
3171,52,24861,21,A,0,0,0
3172,50,83582,79,B,0,0,0
3173,37,71928,30,A,0,0,0
3174,33,54364,94,A,0,0,0
3175,51,102399,8,B,0,1,0
3176,19,117035,88,A,0,0,0
3177,52,113330,83,B,0,0,0
3178,57,62923,3,A,0,0,0
3179,45,27919,55,B,0,0,0
3180,64,75896,15,A,0,0,0
3181,56,105818,36,B,0,0,0
3182,23,67396,6,B,0,0,0
3183,26,54840,42,A,0,0,0
3184,37,62255,50,A,0,0,0
3185,18,91160,18,B,0,0,0
3186,25,119242,83,A,0,0,0
3187,40,28176,50,A,0,0,0
3188,20,53529,30,A,0,0,0
3189,21,76406,77,A,0,0,0
3190,42,32941,39,A,0,0,0
3191,64,21669,12,A,0,0,0
3192,55,105782,98,B,0,0,0
3193,32,64859,59,B,0,0,0
3194,38,75786,76,A,0,0,0
3195,52,71083,44,B,0,0,0
3196,63,60076,88,A,0,0,0
3197,31,40323,4,B,1,0,0
3198,53,119430,36,A,0,0,1
3199,29,26021,48,A,0,0,0
3200,34,59807,14,A,0,0,0
3201,56,70355,81,B,0,0,1
3202,26,64732,49,A,0,0,0
3203,52,28711,67,A,0,0,0
3204,30,83079,87,B,0,0,0
3205,32,27904,77,B,0,0,0
3206,35,84033,9,A,0,0,0
3207,50,106478,21,B,0,0,0
3208,23,109787,72,B,0,0,0
3209,44,75096,81,A,0,0,0
3210,40,110594,16,A,0,0,0
3211,44,23093,16,A,0,0,1
3212,51,44918,28,A,0,0,0
3213,63,92743,51,B,0,0,0
3214,55,82636,56,A,0,0,0
3215,31,78806,80,A,0,0,0
3216,53,29394,57,A,0,0,0
3217,25,112510,52,B,0,0,0
3218,52,113708,46,A,0,0,1
3219,36,117819,78,A,0,0,0
3220,47,33280,38,A,1,0,0
3221,31,56303,84,B,0,0,0
3222,37,47453,48,A,0,0,0
3223,42,80695,41,A,0,0,1
3224,57,88449,98,A,0,0,1
3225,41,45765,59,A,0,0,1
3226,31,22340,93,B,0,0,0
3227,43,111715,67,B,0,0,0
3228,55,113409,74,A,0,0,0
3229,40,58057,84,B,1,0,1
3230,39,20597,66,B,0,0,0
3231,36,77988,27,A,0,0,0
3232,63,114655,32,A,0,0,1
3233,20,35025,56,B,0,0,0
3234,59,27145,10,A,0,0,1
3235,36,75797,40,A,0,0,0
3236,26,61723,17,A,0,0,1
3237,45,93230,58,A,0,0,0
3238,37,24830,97,B,0,1,0
3239,62,43930,6,A,0,0,0
3240,24,43752,39,B,0,0,0
3241,31,96025,18,A,0,0,0
3242,26,118228,73,A,0,0,0
3243,36,101304,72,B,0,0,0
3244,64,82040,89,B,0,0,0
3245,31,87696,95,B,0,0,0
3246,55,84648,42,B,0,0,0
3247,53,75030,4,A,0,0,0
3248,57,76815,20,A,0,1,0
3249,34,105669,28,B,0,0,0
3250,47,55690,40,A,0,0,1
3251,26,108406,65,A,0,1,0
3252,50,110032,44,A,0,0,0
3253,42,77923,23,B,0,0,0
3254,31,56572,57,B,0,0,0
3255,28,74030,47,B,0,0,0
3256,52,87904,13,B,0,0,1
3257,58,49203,16,B,0,0,0
3258,31,97088,90,B,0,0,0
3259,47,25608,55,B,0,0,0
3260,58,65667,95,A,0,0,0
3261,21,75547,65,A,0,0,0
3262,21,42485,81,B,1,0,1
3263,45,29862,16,A,0,0,0
3264,25,95948,37,A,0,0,0
3265,19,106890,52,B,0,0,0
3266,58,91880,10,A,0,0,1
3267,63,77560,38,A,0,0,0
3268,39,103529,44,B,0,0,0
3269,58,114218,95,B,1,0,0
3270,33,48415,74,A,0,0,1
3271,46,84523,54,B,0,0,0
3272,47,39323,98,B,0,0,0
3273,29,73214,51,A,0,0,0
3274,52,37997,52,B,0,1,0
3275,28,77003,70,A,0,0,0
3276,63,23679,92,B,0,1,0
3277,38,115025,92,A,0,0,0
3278,38,60308,59,B,0,0,1
3279,22,95024,13,A,0,1,0
3280,37,59842,41,B,0,0,0
3281,54,85408,12,A,0,0,1
3282,20,89532,50,B,0,0,0
3283,61,73938,57,A,0,0,0
3284,50,25695,50,B,0,0,0
3285,26,115740,57,A,0,0,1
3286,26,78499,54,A,0,0,1
3287,21,43382,66,B,0,1,0
3288,52,34235,8,B,0,0,0
3289,34,82223,63,A,0,0,1
3290,51,22366,9,B,0,0,0
3291,41,47467,60,A,0,0,0
3292,49,79316,63,A,0,0,0
3293,18,26764,72,A,0,0,0
3294,25,110896,3,A,0,0,1
3295,62,81836,73,A,0,0,1
3296,40,51923,13,A,0,0,1
3297,64,115711,9,B,0,0,1
3298,57,36292,95,A,0,0,0
3299,29,21614,89,A,0,0,0
3300,29,40939,52,A,0,0,1
3301,63,38800,62,A,0,0,0
3302,64,76440,8,A,0,0,0
3303,32,43246,95,B,1,0,1
3304,58,72805,45,B,0,1,0
3305,36,69648,53,A,0,0,0
3306,43,76851,63,A,0,0,0
3307,46,51688,95,A,0,0,0
3308,39,113498,81,B,0,0,0
3309,57,49764,57,B,0,0,0
3310,38,52470,54,A,0,0,1
3311,55,58501,19,B,0,0,0
3312,37,77207,67,A,0,0,0
3313,46,82157,46,A,0,0,0
3314,21,23216,94,B,0,0,0
3315,24,42072,10,B,0,0,0
3316,45,113778,93,B,0,0,0
3317,45,57132,18,B,0,0,0
3318,21,37861,12,B,0,0,1
3319,39,84186,49,A,0,0,0
3320,29,24960,23,B,0,0,0
3321,62,38781,62,A,0,0,0
3322,20,51126,11,B,0,1,1
3323,39,42578,73,A,1,0,0
3324,61,37883,56,B,0,0,0
3325,19,49782,88,B,0,0,0
3326,41,76387,89,A,0,0,0
3327,51,36979,55,B,0,0,0
3328,44,53746,25,A,0,0,0
3329,58,86266,9,B,0,0,0
3330,18,20056,12,A,0,0,0
3331,25,51457,11,A,0,0,0
3332,40,22243,38,B,0,0,0
3333,55,75031,28,B,0,0,0
3334,23,21701,8,B,0,0,0
3335,39,76381,74,B,0,1,0
3336,42,70438,89,B,0,1,0
3337,35,93839,47,A,0,0,1
3338,34,100636,36,B,0,0,0
3339,29,86483,50,B,1,0,0
3340,23,40505,9,A,0,0,0
3341,43,26553,60,A,0,0,0
3342,44,53525,72,B,0,0,0
3343,25,100402,67,A,0,0,0
3344,36,116008,53,B,0,0,0
3345,59,64348,82,A,0,1,0
3346,18,91187,99,A,0,0,0
3347,46,27273,17,A,0,0,0
3348,62,84236,53,B,0,0,0
3349,52,95569,28,A,0,0,0
3350,57,23535,63,B,0,1,1
3351,31,38677,15,B,0,0,0
3352,52,103024,19,B,0,0,0
3353,62,20908,86,A,0,0,1
3354,37,90153,70,B,0,0,0
3355,30,115967,47,A,0,0,1
3356,55,108989,71,A,0,0,0
3357,63,55079,48,B,1,0,0
3358,25,101556,73,B,0,0,0
3359,60,69323,20,B,0,0,0
3360,37,65320,37,B,0,0,0
3361,50,112098,75,B,0,0,0
3362,43,109909,2,A,1,0,0
3363,56,66105,64,A,1,0,0
3364,38,50164,86,B,0,0,0
3365,59,21885,36,B,0,0,1
3366,60,77819,5,B,0,1,0
3367,58,21049,64,A,0,0,0
3368,26,73281,7,A,0,1,0
3369,41,63271,70,B,0,0,0
3370,54,86697,22,B,0,0,0
3371,58,86351,74,A,0,0,1
3372,34,56534,46,A,0,0,1
3373,41,113034,40,B,0,0,0
3374,38,78097,61,B,0,0,0
3375,56,73813,46,A,0,0,0
3376,58,45037,84,A,0,0,0
3377,56,56007,28,A,0,0,0
3378,30,99478,87,A,0,1,1
3379,28,47278,35,A,0,0,0
3380,63,28272,1,B,0,1,1
3381,36,77183,29,B,0,0,0
3382,28,119173,9,A,1,0,0
3383,30,58294,9,A,0,1,0
3384,63,93277,22,A,0,0,0
3385,62,82509,63,A,0,0,0
3386,18,24694,66,B,0,0,0
3387,57,115842,80,B,0,0,0
3388,61,78150,58,B,0,0,0
3389,36,87470,70,B,0,0,0
3390,29,41556,55,A,0,1,0
3391,25,84471,13,A,0,0,0
3392,25,69855,97,B,0,0,1
3393,62,69086,19,A,0,0,0
3394,29,38907,79,B,0,1,1
3395,50,91695,33,A,0,0,0
3396,62,68487,74,A,0,1,1
3397,43,49158,65,B,0,0,0
3398,56,40293,60,A,0,0,0
3399,45,65761,12,A,1,0,0
3400,22,119468,43,A,0,0,0
3401,25,53387,93,B,0,0,0
3402,42,60750,17,A,0,0,0
3403,44,88602,68,A,0,0,0
3404,63,41256,29,A,0,0,0
3405,40,25594,55,B,0,0,0
3406,47,22460,7,A,0,0,0
3407,62,92356,44,A,0,0,1
3408,64,74698,77,B,0,0,1
3409,40,36191,5,A,0,0,0
3410,64,104631,60,A,0,0,1
3411,37,30529,6,A,0,0,0
3412,35,52175,98,B,0,0,0
3413,35,37675,7,A,0,0,0
3414,19,63158,46,A,0,0,0
3415,21,66798,57,B,0,0,0
3416,47,90910,54,B,0,1,0
3417,50,45976,92,A,0,0,0
3418,53,83116,46,A,0,0,0
3419,35,98678,10,A,0,0,0
3420,54,82821,4,B,0,0,0
3421,36,32204,67,A,0,0,0
3422,64,75665,25,B,0,0,0
3423,45,27394,87,A,0,1,1
3424,57,84814,91,B,0,0,0
3425,37,53593,78,B,0,0,1
3426,50,61964,61,B,1,0,0
3427,29,97188,38,A,0,0,0
3428,32,119276,32,B,0,0,0
3429,58,73365,23,B,0,0,0
3430,56,20443,37,A,0,0,1
3431,19,109439,3,B,0,0,0
3432,46,119058,99,B,0,0,0
3433,58,48180,13,A,0,0,0
3434,27,68791,34,B,1,0,0
3435,19,106655,88,A,1,0,1
3436,28,95899,65,A,0,0,0
3437,30,63665,76,A,0,1,0
3438,27,117077,8,B,0,0,1
3439,31,23465,83,A,0,0,0
3440,35,88247,9,B,0,0,0
3441,26,71559,28,B,1,1,0
3442,56,45198,78,B,0,0,0
3443,45,74740,91,B,0,0,0
3444,20,42488,18,A,0,0,0
3445,37,58515,42,A,0,1,1
3446,23,109144,41,B,0,0,0
3447,44,47898,70,B,0,0,0
3448,19,21919,33,A,0,1,0
3449,46,70070,89,A,0,1,0
3450,55,82613,77,A,0,0,0
3451,20,116707,54,B,0,0,0
3452,33,106135,87,A,0,0,0
3453,47,102501,36,A,0,0,0
3454,57,67003,97,A,0,0,1
3455,19,68478,85,B,0,0,0
3456,34,34434,98,A,0,0,0
3457,58,66246,56,A,0,1,1
3458,29,56649,17,A,0,0,0
3459,52,79030,10,B,0,0,1
3460,60,73061,87,B,0,1,0
3461,18,21999,44,A,0,1,0
3462,62,34849,2,B,0,0,0
3463,32,96439,99,B,0,1,0
3464,43,72800,14,A,0,0,0
3465,54,25445,41,B,0,0,0
3466,38,38040,2,A,0,0,0
3467,48,84315,19,B,0,0,0
3468,42,20246,80,B,0,0,1
3469,40,51153,89,A,0,0,0
3470,41,25212,1,A,0,0,0
3471,55,23339,2,A,0,1,0
3472,45,108678,27,B,0,0,0
3473,38,76238,2,B,0,0,1
3474,60,39394,94,B,0,0,0
3475,35,73871,51,B,1,0,0
3476,53,97722,10,A,0,0,0
3477,52,54607,19,A,0,0,1
3478,62,72055,80,A,0,0,0
3479,26,24395,13,A,0,1,0
3480,55,35290,48,A,0,0,0
3481,47,107687,56,B,0,0,0
3482,61,85078,72,B,0,0,0
3483,51,23691,56,A,0,0,0
3484,49,27470,50,B,0,0,0
3485,20,23841,95,B,0,0,0
3486,20,83197,45,B,0,0,0
3487,45,75773,89,A,0,0,0
3488,61,37776,59,B,0,0,0
3489,32,91596,39,A,0,0,0
3490,58,47584,21,B,0,0,0
3491,40,24300,55,B,0,0,0
3492,57,23338,57,A,0,0,0
3493,28,82601,41,A,0,0,0
3494,49,25487,93,A,0,0,0
3495,53,56282,70,A,0,0,0
3496,50,115065,82,B,0,0,0
3497,41,115798,49,A,0,0,0
3498,56,96816,44,A,0,0,0
3499,51,48804,35,B,0,0,0
3500,45,29915,91,B,0,0,1
3501,54,31158,5,B,0,0,0
3502,24,94157,71,A,0,0,0
3503,21,30547,74,A,0,0,0
3504,54,108713,74,B,0,0,0
3505,18,22459,51,B,0,0,0
3506,18,48768,57,B,0,0,1
3507,64,83146,58,A,0,0,0
3508,37,70870,92,B,0,0,0
3509,36,70460,36,A,0,0,1
3510,46,102970,10,A,0,0,0
3511,27,80817,50,B,1,0,0
3512,35,58247,99,A,0,0,0
3513,45,35419,99,A,0,0,0
3514,52,55577,37,A,1,0,0
3515,60,22921,20,A,0,0,0
3516,64,24676,13,A,1,0,0
3517,48,105961,75,A,0,0,0
3518,44,69684,19,B,0,0,0
3519,28,33463,92,A,0,1,0
3520,55,45474,56,B,0,1,0
3521,22,60935,45,A,0,0,1
3522,25,87005,60,B,0,1,0
3523,51,78596,68,B,0,0,0
3524,29,92828,57,B,0,0,1
3525,55,110945,54,A,0,0,0
3526,18,109062,37,A,0,1,0
3527,48,75152,83,A,0,0,0
3528,21,109001,37,A,0,0,0
3529,62,116491,14,A,0,0,0
3530,22,112321,95,A,0,0,1
3531,47,106569,92,B,0,1,0
3532,41,92467,44,A,0,0,0
3533,20,72576,83,A,0,0,0
3534,28,86627,42,A,0,0,0
3535,62,45772,1,B,0,1,0
3536,21,36363,23,B,0,0,0
3537,43,48490,64,B,0,0,0
3538,44,79004,28,B,0,0,0
3539,63,73806,4,A,0,0,0
3540,60,20260,41,A,1,0,0
3541,44,95992,60,B,0,0,0
3542,59,42320,18,B,0,0,0
3543,23,98971,63,A,0,0,0
3544,32,62145,61,B,0,0,1
3545,47,83688,49,B,0,0,0
3546,59,68581,47,B,0,1,0
3547,54,112561,39,B,0,0,0
3548,54,113645,89,A,0,0,0
3549,59,40754,82,B,1,0,0
3550,54,89837,6,A,0,0,0
3551,52,27207,83,B,0,0,0
3552,40,47920,53,B,1,0,0
3553,23,107739,76,A,0,0,0
3554,21,107081,25,A,0,0,1
3555,35,44016,99,B,0,0,0
3556,26,116634,65,B,0,1,0
3557,46,80522,5,B,0,0,0
3558,30,94092,65,A,0,0,0
3559,64,74068,8,B,0,0,0
3560,34,40102,39,B,0,0,0
3561,62,21924,43,A,0,0,0
3562,49,105015,82,B,0,0,0
3563,39,74333,73,B,0,1,0
3564,21,104458,5,B,0,0,0
3565,22,104196,4,A,0,0,0
3566,54,66099,93,B,1,0,0
3567,58,77346,1,B,0,0,0
3568,30,95481,94,B,0,0,1
3569,51,70062,56,B,1,0,0
3570,62,20306,45,A,1,0,0
3571,39,108495,65,B,0,0,1
3572,40,89767,3,B,0,0,0
3573,20,32207,22,B,1,0,0
3574,59,59426,72,B,0,0,1
3575,51,26336,56,A,0,0,0
3576,49,95166,18,B,0,0,0
3577,62,37256,25,B,0,1,0
3578,38,119445,48,A,0,0,0
3579,63,69817,84,B,0,0,1
3580,61,53719,31,A,0,0,0
3581,38,62017,30,B,0,0,0
3582,61,65704,80,A,0,0,0
3583,28,50013,66,A,0,0,0
3584,56,99991,81,B,0,0,0
3585,21,90258,10,A,0,0,1
3586,18,98348,71,A,0,0,1
3587,45,115812,59,B,1,1,0
3588,41,56776,51,B,0,0,0
3589,52,30060,9,B,0,0,0
3590,30,98592,54,B,0,0,0
3591,64,26655,62,B,0,0,0
3592,51,108110,81,B,0,0,0
3593,28,69923,9,B,0,0,0
3594,53,98563,9,B,0,0,0
3595,34,24030,24,B,0,0,0
3596,52,109779,39,A,0,0,1
3597,35,53289,75,A,0,0,0
3598,57,39739,8,A,0,0,1
3599,39,119704,25,A,0,0,0
3600,41,81687,66,A,0,0,1
3601,36,56491,10,A,0,0,0
3602,54,115549,24,A,1,0,0
3603,56,92115,80,B,0,0,0
3604,38,103778,83,A,0,0,0
3605,25,24781,59,A,0,0,0
3606,45,40448,31,A,0,0,0
3607,22,71550,11,A,0,0,0
3608,34,69294,6,A,0,0,0
3609,54,41446,70,B,0,1,0
3610,53,96579,32,A,0,0,0
3611,36,105389,39,A,0,0,0
3612,44,105615,48,B,0,0,0
3613,51,37101,13,A,0,0,0
3614,28,86178,59,B,0,0,0
3615,62,48016,67,B,0,0,0
3616,64,38932,56,B,0,1,0
3617,29,64653,41,A,0,1,1
3618,38,110481,56,A,0,0,1
3619,28,72802,35,B,0,0,0
3620,56,27549,38,A,0,0,0
3621,45,98933,81,A,0,0,0
3622,22,45362,67,B,0,0,1
3623,34,67842,34,B,0,0,0
3624,37,66539,76,A,0,0,0
3625,58,53717,88,B,1,0,1
3626,63,74596,70,B,0,0,1
3627,29,43016,11,A,0,0,1
3628,23,75200,27,A,0,0,0
3629,34,100268,48,B,0,0,1
3630,36,80287,24,A,0,0,1
3631,43,112447,18,A,0,0,0
3632,61,103402,27,A,0,0,1
3633,61,62607,54,A,0,0,0
3634,49,47621,55,A,1,0,0
3635,23,32823,21,A,0,1,0
3636,53,49986,59,B,0,0,0
3637,55,84325,34,B,0,1,0
3638,28,77771,97,B,0,0,1
3639,50,74973,58,B,0,0,0
3640,41,34690,48,B,0,0,1
3641,40,59107,54,A,0,0,0
3642,32,77888,18,A,0,0,0
3643,44,30956,3,B,0,0,1
3644,28,106839,24,A,0,0,0
3645,34,76227,1,B,0,0,1
3646,31,56533,6,A,0,0,0
3647,44,115210,19,B,0,0,1
3648,35,76234,86,A,0,0,0
3649,45,87594,43,B,0,0,0
3650,64,76901,8,A,0,0,1
3651,64,31519,69,B,0,0,0
3652,21,51115,52,A,0,0,1
3653,24,86266,73,A,0,1,1
3654,62,21832,47,B,0,0,0
3655,52,61368,85,B,0,0,0
3656,26,108425,28,B,0,0,0
3657,25,89715,46,B,1,0,0
3658,62,91835,4,B,0,1,0
3659,34,93366,88,B,0,0,0
3660,34,57570,8,B,0,0,1
3661,50,107977,61,B,0,0,0
3662,49,26615,17,A,0,0,0
3663,25,92298,34,A,0,0,0
3664,36,58311,20,A,0,1,0
3665,55,110245,80,A,0,0,0
3666,20,43434,74,B,0,0,0
3667,22,106879,34,A,0,0,1
3668,30,35739,43,A,0,0,0
3669,64,86202,10,B,0,0,0
3670,63,118580,94,A,0,0,0
3671,48,113419,30,B,1,0,1
3672,33,99599,25,A,0,0,1
3673,49,53649,57,A,0,0,0
3674,39,67445,63,B,0,0,0
3675,46,59470,71,B,0,1,0
3676,39,94965,47,A,0,0,0
3677,60,68621,84,A,0,0,0
3678,20,52926,81,A,0,0,0
3679,27,57997,3,B,0,1,0
3680,59,79940,46,B,0,0,0
3681,38,60724,36,B,0,0,0
3682,33,117805,26,B,0,0,0
3683,29,51704,10,B,0,1,0
3684,19,48391,34,B,0,0,0
3685,58,83291,78,A,0,0,1
3686,41,109723,8,B,0,0,0
3687,52,22526,55,B,0,0,0
3688,47,44686,91,A,0,0,1
3689,47,93339,10,A,0,0,0
3690,64,118204,57,B,0,0,0
3691,52,26574,79,B,0,0,0
3692,36,28733,86,B,0,0,0
3693,25,70290,45,B,0,0,0
3694,43,92793,50,A,0,1,1
3695,57,56051,64,A,0,0,0
3696,24,35909,95,A,0,0,0
3697,47,109682,2,B,0,1,0
3698,24,97338,45,A,0,0,0
3699,20,93432,95,B,0,0,1
3700,18,48133,62,A,0,0,0
3701,53,71571,14,B,0,0,0
3702,42,99062,74,B,1,0,0
3703,54,70908,94,A,0,0,0
3704,18,31278,15,A,0,0,0
3705,32,71458,14,B,0,0,0
3706,54,84265,31,A,0,0,0
3707,30,76782,29,B,0,0,0
3708,57,75415,27,B,0,0,0
3709,25,111087,85,A,0,0,1
3710,22,74160,9,A,0,0,1
3711,26,74399,20,B,0,0,0
3712,18,45298,99,B,0,0,0
3713,53,42191,58,B,0,0,0
3714,52,76964,79,B,0,0,0
3715,19,53092,88,B,0,0,1
3716,57,109407,49,B,0,0,0
3717,40,95257,57,A,0,1,0
3718,26,82513,16,A,0,0,0
3719,51,71097,75,A,0,0,0
3720,63,50279,8,B,0,0,0
3721,31,34404,67,B,0,0,0
3722,21,90022,19,A,1,0,0
3723,47,55198,67,A,0,0,0
3724,48,114223,36,A,0,1,1
3725,55,69997,89,B,0,1,0
3726,28,98692,60,B,0,0,0
3727,52,20567,36,B,0,0,0
3728,25,81032,11,A,0,0,0
3729,20,22179,51,A,0,0,0
3730,31,22019,80,A,0,0,0
3731,30,101455,55,B,0,0,0
3732,62,105239,54,A,1,0,1
3733,49,38704,17,A,0,0,1
3734,51,38030,62,B,0,0,1
3735,62,89445,42,B,0,0,0
3736,36,93551,24,A,0,0,1
3737,55,23420,17,B,0,0,0
3738,33,79875,48,A,0,1,0
3739,19,67653,84,B,0,0,0
3740,57,36740,86,B,0,0,0
3741,34,85263,70,B,0,0,1
3742,51,115864,7,B,0,0,0
3743,59,84559,14,B,0,0,0
3744,33,39465,11,B,0,0,0
3745,55,71432,12,A,0,0,0
3746,19,24131,5,A,0,0,0
3747,19,30652,5,A,0,0,0
3748,43,84973,20,B,0,0,1
3749,30,107043,54,B,0,0,0
3750,64,67147,55,A,0,0,0
3751,48,67671,58,A,0,0,0
3752,51,109342,79,A,0,1,0
3753,56,39171,90,B,0,0,0
3754,20,106129,97,A,0,0,0
3755,25,75692,30,A,1,0,0
3756,40,78541,24,A,0,0,0
3757,31,29470,87,A,0,0,0
3758,44,81344,73,B,0,0,0
3759,46,64308,3,A,0,0,0
3760,56,70639,48,A,0,0,0
3761,56,41326,71,B,0,0,0
3762,18,24597,22,B,0,0,0
3763,34,50788,14,B,0,0,0
3764,58,85020,48,B,0,1,0
3765,47,69477,29,B,0,0,0
3766,30,53071,50,A,0,0,0
3767,38,90603,80,A,0,0,1
3768,36,81923,98,A,0,0,0
3769,36,90560,10,B,0,0,0
3770,42,93251,71,A,0,0,0
3771,39,77492,89,B,0,0,0
3772,48,51770,27,B,0,0,0
3773,34,96762,79,A,0,0,0
3774,40,55399,96,B,0,0,0
3775,49,98948,28,A,0,1,1
3776,27,77439,9,B,0,0,1
3777,27,64415,71,A,0,0,0
3778,53,32569,80,B,0,0,1
3779,25,22369,26,B,0,0,0
3780,37,117557,99,B,0,0,0
3781,49,20528,81,A,0,0,0
3782,31,50314,87,B,0,0,0
3783,45,38047,8,A,0,0,0
3784,63,39748,2,B,0,0,0
3785,41,55109,95,A,0,0,0
3786,32,33919,57,B,0,0,0
3787,39,67498,52,A,0,0,0
3788,47,75808,58,B,0,1,1
3789,21,100792,96,B,0,0,0
3790,30,90441,93,B,0,0,0
3791,40,94420,3,A,0,0,0
3792,25,48906,8,B,0,0,1
3793,35,91486,59,B,0,1,0
3794,29,86896,2,B,0,0,0
3795,48,41946,95,A,1,0,0
3796,31,67020,62,B,0,0,0
3797,51,94266,49,A,0,0,1
3798,35,42161,20,A,0,0,0
3799,51,47738,29,B,0,0,1
3800,28,23925,17,B,0,0,0
3801,58,28463,74,A,0,0,0
3802,29,77153,22,A,0,0,1
3803,32,102948,6,B,0,0,0
3804,48,81009,62,A,0,1,0
3805,46,107938,98,A,0,0,0
3806,43,119546,31,B,0,0,1
3807,35,111253,62,B,0,0,0
3808,49,61552,12,A,0,0,1
3809,39,76271,12,A,0,0,1
3810,55,29797,63,B,0,0,0
3811,34,106130,16,A,0,0,0
3812,40,91942,25,A,0,0,1
3813,41,33965,22,B,0,0,0
3814,25,33733,91,A,0,0,0
3815,58,73223,88,A,0,0,0
3816,23,46926,76,A,0,0,0
3817,22,48783,18,A,0,0,0
3818,61,103360,45,B,0,0,0
3819,46,56394,80,A,0,0,0
3820,45,84796,68,A,0,0,0
3821,28,48287,12,B,0,1,0
3822,18,102104,49,A,0,0,1
3823,60,50436,33,A,0,0,0
3824,36,106916,86,B,0,0,1
